Purchase_ID,Supplier_ID,Book_ID,Purchase_Date,Quantity,UnitPrice
4914,8594,14864,2022-10-20,9907,6.77
4915,2381,10989,2022-01-21,7606,35.72
4916,9686,31281,2022-08-09,8445,24.28
4917,9681,67231,2023-10-11,2751,24.91
4918,4794,36738,2023-01-21,2856,7.09
4919,5701,76583,2023-01-25,6698,11.49
4920,4860,29127,2023-05-18,7045,24.21
4921,2714,3728,2023-05-24,8779,22.2
4922,3036,95474,2023-01-18,1324,38.15
4923,3902,9028,2022-05-13,8176,9.26
4924,2144,17313,2023-07-03,7380,6.47
4925,2171,37723,2023-05-22,8651,32.21
4926,7748,60359,2023-06-09,3616,7.04
4927,6123,60238,2023-03-28,1443,25.01
4928,5204,36141,2022-05-23,9137,12.87
4929,4627,26919,2023-02-01,4942,6.16
4930,9713,85533,2022-05-31,8805,5.29
4931,791,87203,2023-12-30,5156,31.77
4932,2657,36632,2023-11-25,5299,19.3
4933,8459,65222,2022-08-25,1718,24.17
4934,4221,66157,2023-11-22,7295,6.92
4935,5354,53160,2023-05-20,8984,37.56
4936,6569,21134,2022-05-24,1304,25.09
4937,3534,94237,2023-05-22,4146,26.46
4938,4983,33964,2022-04-28,1686,31.94
4939,4753,33080,2023-07-01,7235,36.61
4940,8212,93749,2023-10-23,4432,17.58
4941,6611,51190,2022-05-26,3785,21.8
4942,6370,32940,2023-09-25,9869,33.74
4943,7193,22047,2023-02-03,3948,29.37
4944,8232,31068,2022-12-30,7275,36.77
4945,5380,23970,2023-03-09,1086,34.22
4946,2774,26252,2023-04-22,2812,15.21
4947,4092,19360,2022-03-02,3739,8.98
4948,6141,40277,2023-03-20,2054,11.35
4949,5789,83037,2022-11-12,7296,27.69
4950,1429,83459,2022-03-12,8223,24.44
4951,2500,21555,2022-12-28,1139,10.35
4952,5634,55041,2022-08-08,2175,27.59
4953,4025,61731,2023-11-09,2950,10.82
4954,7169,88369,2023-02-14,5032,34.76
4955,7497,20543,2023-08-19,7769,21.4
4956,3735,67651,2022-08-10,3517,19.86
4957,9538,13661,2023-04-08,5422,13.2
4958,5994,49253,2023-12-07,9605,23.69
4959,3323,40930,2022-06-03,3286,22.66
4960,7645,91508,2022-10-31,3436,35.61
4961,3876,65438,2023-12-25,4203,5.37
4962,7225,99788,2023-02-02,6237,23.5
4963,5313,46188,2023-05-30,4579,32.19
4964,7588,90914,2022-01-20,1829,26.49
4965,8512,12152,2022-05-04,6532,20.36
4966,5693,25782,2022-11-30,4768,28.83
4967,1918,13935,2022-08-24,7054,15.71
4968,9272,53028,2022-06-29,9054,17.12
4969,4397,19356,2023-08-12,9851,13.06
4970,2787,977,2022-12-28,3609,14.7
4971,7885,37463,2022-11-25,3904,36.72
4972,1530,46727,2022-07-02,4346,11.2
4973,5761,26530,2022-03-19,2434,22.97
4974,7533,35862,2022-10-12,1226,21.7
4975,4760,35561,2023-02-26,4830,21.09
4976,1640,32663,2022-10-01,6274,16.51
4977,7948,84672,2022-12-22,3860,18.55
4978,9151,28571,2022-02-13,9558,32.22
4979,3111,80351,2023-02-03,6785,31.46
4980,2442,92421,2022-06-25,4536,15.81
4981,9274,44321,2023-05-06,6043,37.95
4982,5312,84647,2023-09-30,7925,28.13
4983,1965,73170,2023-01-10,2882,18.63
4984,2275,20945,2023-05-01,3510,22.76
4985,8914,37954,2023-03-10,3699,8.94
4986,2434,55091,2022-05-31,5614,28.91
4987,5630,64787,2023-01-03,3909,30.79
4988,4766,7697,2023-07-29,6829,20.66
4989,6310,5233,2023-09-20,8155,29.67
4990,5211,64547,2023-10-13,8684,35.26
4991,7363,54786,2023-06-13,4232,16.6
4992,1584,75791,2022-06-01,1525,23.57
4993,6792,45014,2023-02-24,6651,17.4
4994,7250,56784,2023-12-13,2373,9.47
4995,6037,16506,2023-08-08,9637,6.73
4996,7515,2339,2023-11-21,1705,12.27
4997,1606,38493,2022-11-30,7497,16.99
4998,1562,69704,2023-04-21,6425,39.58
4999,9521,46989,2023-08-22,3684,37.77
5000,4919,58597,2022-08-06,5562,15.32
5001,5441,23841,2023-02-28,3960,36.38
5002,6949,23474,2023-07-16,4559,25.01
5003,1436,5949,2022-12-24,1531,37.4
5004,5189,74402,2023-07-23,4360,32.65
5005,4516,82028,2023-10-31,1118,21.87
5006,7105,95950,2022-04-06,2142,36.67
5007,1266,89997,2022-05-07,5185,21.33
5008,9619,88060,2023-08-03,4983,24.06
5009,1299,57675,2023-12-02,1630,39.93
5010,6175,1499,2023-12-03,7106,33.95
5011,7935,33846,2023-05-19,8211,13.87
5012,2949,20693,2023-12-04,3655,14.16
5013,1599,94759,2023-05-06,5064,32.28
5014,378,895,2023-12-18,8928,8.59
5015,7635,29923,2023-07-10,4558,37.33
5016,4788,71496,2022-10-04,3842,31.47
5017,1250,89902,2022-05-22,8405,26.67
5018,3830,80844,2022-09-23,8919,9.04
5019,3627,53496,2022-09-18,4616,28.91
5020,6149,43455,2023-12-16,6250,19.81
5021,4126,68983,2023-10-30,9305,29.17
5022,1589,23495,2022-08-17,7352,9.84
5023,4126,50870,2023-06-19,2563,27.08
5024,9353,57541,2022-06-18,8127,21.8
5025,417,70226,2022-02-03,2145,12.81
5026,4743,68513,2022-06-14,7425,30.48
5027,7167,73754,2023-10-16,3110,13.39
5028,1423,78701,2023-08-30,9763,25.5
5029,8228,29433,2022-09-09,7009,31.21
5030,5197,11128,2022-08-21,5854,32.45
5031,3922,74122,2023-09-06,3658,11.48
5032,970,27970,2023-07-31,7176,27.2
5033,1439,35914,2023-11-05,2436,7.49
5034,7543,53750,2022-09-16,8343,24.11
5035,7648,94254,2023-10-02,3267,30.33
5036,5608,4632,2023-08-30,1381,19.51
5037,6318,18306,2023-01-21,7983,5.18
5038,7594,3662,2022-01-17,3010,19.74
5039,4171,47776,2022-01-26,9492,9.55
5040,8117,91592,2023-12-18,3876,15.32
5041,5331,92770,2022-04-04,6073,35.3
5042,8313,72771,2023-01-02,4994,23.48
5043,2429,393,2022-05-06,4932,37.11
5044,6360,39919,2022-03-17,4553,5.58
5045,5199,95642,2023-08-20,3898,5.59
5046,2772,95638,2022-10-20,1101,6.63
5047,9069,93663,2023-09-19,8998,24.47
5048,4423,33478,2023-02-05,7695,6.19
5049,8070,65493,2022-04-17,2248,12.64
5050,9221,65562,2023-11-17,7490,23.21
5051,8370,4398,2022-12-11,5261,32.69
5052,3808,90712,2022-06-25,8551,19.94
5053,1609,95874,2023-10-24,3154,10.4
5054,8133,3613,2022-04-19,6258,35.27
5055,9803,99347,2022-06-03,8974,26.5
5056,6681,19513,2022-06-13,4474,38.45
5057,4299,4734,2022-11-06,4654,33.73
5058,8314,96237,2023-10-14,4505,32.31
5059,6184,39338,2022-10-27,3574,34.27
5060,550,13546,2022-05-13,6844,28.15
5061,3289,79045,2023-11-23,3218,5.47
5062,2637,13873,2023-02-14,8610,14.97
5063,8918,42930,2023-08-18,3025,19.72
5064,2511,5231,2023-06-27,8612,35.99
5065,3811,24346,2022-03-15,7778,34.3
5066,3673,60544,2022-12-24,6381,13.39
5067,8556,63869,2023-11-21,5306,23.9
5068,8273,92685,2023-02-27,8812,37.78
5069,8075,98242,2023-04-23,9580,34.24
5070,8273,79885,2023-09-19,5282,18.34
5071,7655,70995,2023-09-02,1434,39.15
5072,7451,44330,2023-04-25,5243,9.01
5073,317,7919,2022-12-06,9135,34.03
5074,5355,58288,2022-11-14,3356,29.44
5075,1742,52327,2022-11-12,4313,18.99
5076,1423,57484,2022-09-02,4074,25.02
5077,4634,18616,2023-05-30,1403,38.17
5078,4432,82844,2022-03-25,4566,14.23
5079,5450,55210,2022-07-09,5539,24.95
5080,795,95970,2023-07-19,8329,28.61
5081,3540,90955,2022-10-28,6571,34.89
5082,6971,30650,2023-06-15,2209,30.46
5083,2389,87145,2022-05-31,2869,23.01
5084,9299,68427,2023-04-21,9956,6.41
5085,7083,19314,2023-10-10,8780,26.29
5086,4791,30919,2023-06-28,2438,11.8
5087,3938,65764,2023-11-21,2369,11.13
5088,804,83758,2023-05-24,5783,18.5
5089,6001,36361,2022-05-07,5284,5.6
5090,8006,49673,2023-04-10,4217,38.25
5091,721,75087,2023-01-17,7087,17.5
5092,7567,45735,2022-04-22,6750,26.16
5093,626,25606,2022-12-23,9505,10.28
5094,983,32127,2022-05-27,5287,7.27
5095,4150,49932,2022-12-07,6902,20.65
5096,1385,59998,2023-11-30,3389,19.66
5097,2407,99217,2022-08-05,9731,17.1
5098,7625,43456,2022-04-01,6926,8.66
5099,9603,47628,2022-10-21,5463,14.69
5100,2729,31115,2022-05-09,9826,30.22
5101,3942,53427,2022-04-12,9805,21.89
5102,7128,1710,2023-12-14,5887,22.07
5103,3940,85565,2023-04-07,7475,24.52
5104,4736,65011,2022-01-10,1631,32.75
5105,2730,69147,2022-09-18,7514,11.34
5106,6980,2957,2022-07-21,6109,35.98
5107,4655,24313,2022-10-01,8630,22.48
5108,2896,24301,2023-08-15,9091,31.16
5109,2017,15284,2022-11-28,4171,18.71
5110,8251,91159,2022-12-18,5919,21.2
5111,8074,74496,2022-02-01,8904,12.79
5112,8167,39097,2023-07-20,5708,12.19
5113,1201,17580,2022-01-25,7418,12.35
5114,1471,41764,2023-09-13,6748,28.43
5115,8495,28796,2023-12-28,4817,16.91
5116,5791,6533,2022-12-14,1519,21.44
5117,6795,73903,2023-04-24,3614,20.56
5118,5797,72981,2023-11-05,2357,17.41
5119,6513,85852,2022-08-06,1727,37.81
5120,8211,71472,2023-01-09,2593,34.23
5121,2018,61634,2022-06-20,7942,35.78
5122,9397,40561,2022-10-09,3131,38.11
5123,950,93127,2023-01-05,1377,12.36
5124,5915,64998,2022-11-14,5546,22.1
5125,4612,40711,2023-01-30,3766,24.28
5126,2254,38074,2022-03-08,7935,39.16
5127,8036,83963,2023-06-02,5809,36.18
5128,1789,27975,2022-10-01,1419,31.57
5129,7888,41635,2022-06-17,3049,10.99
5130,3062,79404,2023-02-03,2757,10.04
5131,781,39614,2023-12-09,5678,5.54
5132,7392,62889,2023-08-03,5235,14.89
5133,1236,56571,2023-12-26,5634,15.12
5134,3969,33687,2022-10-17,4468,10.95
5135,8755,96213,2023-05-08,9674,37.36
5136,4603,33795,2023-05-10,1096,39.01
5137,3510,33266,2023-02-19,2184,29.66
5138,4403,79730,2022-11-07,3386,21.83
5139,7040,23025,2022-02-16,8070,15.21
5140,1842,83474,2022-03-03,2199,39.16
5141,9312,89116,2022-04-03,2214,34.52
5142,5272,51816,2022-09-12,9163,18.34
5143,5302,88947,2023-07-09,2357,27.33
5144,483,51681,2022-12-02,3239,22.53
5145,3066,47314,2023-05-12,8026,22.11
5146,9216,78607,2023-04-24,7213,16.88
5147,8715,35366,2023-09-24,2404,11.27
5148,2716,46236,2022-10-17,9536,36.17
5149,1172,93915,2022-07-13,2856,25.92
5150,7739,92891,2022-03-27,3071,29.09
5151,7458,55619,2022-09-06,8233,35.39
5152,5156,78913,2023-05-05,8654,14.9
5153,2974,95886,2022-02-22,9350,25.29
5154,4692,15829,2023-12-11,3736,12.52
5155,5385,75590,2023-03-16,1772,32.67
5156,7298,88207,2022-02-10,9810,39.8
5157,5608,55771,2022-12-23,5017,36.27
5158,8334,18135,2022-03-21,4711,29.83
5159,2878,13319,2022-12-26,5278,10.46
5160,4580,50606,2022-01-19,5458,27.96
5161,9412,62306,2023-12-12,7512,39.86
5162,783,53491,2023-05-22,6309,23.87
5163,5791,60383,2022-08-03,9685,33.0
5164,1539,30299,2022-02-16,2831,38.53
5165,3676,5860,2023-09-18,1086,21.39
5166,1371,29588,2023-08-15,3905,31.57
5167,7771,16322,2023-03-26,9191,16.36
5168,6401,27335,2023-07-15,2540,39.97
5169,5400,39620,2022-11-18,1352,30.96
5170,7590,23450,2022-01-22,5064,36.79
5171,9128,23892,2022-03-01,4814,12.35
5172,7947,93454,2022-09-27,2402,13.25
5173,1679,1409,2022-06-01,7989,11.79
5174,4891,23505,2022-06-18,4449,19.17
5175,9461,79984,2022-11-09,9886,11.14
5176,2706,30373,2022-04-30,6161,5.39
5177,6918,52684,2023-08-23,8128,17.1
5178,2554,45476,2023-12-09,7314,8.88
5179,5635,29858,2023-01-14,7159,27.26
5180,8500,54548,2022-05-31,8951,27.92
5181,6168,15541,2022-07-11,5162,23.11
5182,9214,59780,2022-12-06,6562,14.89
5183,8725,82871,2023-02-26,5968,39.56
5184,7249,92157,2023-11-15,5695,10.13
5185,1223,86671,2023-05-23,2460,36.25
5186,7732,92184,2022-06-25,1986,21.18
5187,1468,47944,2023-02-26,9520,18.37
5188,2681,83830,2022-10-04,8605,21.8
5189,1036,37300,2022-08-28,4555,19.76
5190,5788,13328,2022-01-23,4537,33.55
5191,191,13171,2022-08-05,5606,13.39
5192,5453,59381,2022-08-01,5426,30.5
5193,6352,16390,2023-04-24,3279,38.97
5194,66,74145,2022-02-24,6458,13.43
5195,1125,80684,2023-08-24,2791,37.9
5196,3570,97154,2022-04-22,9145,8.4
5197,309,28623,2022-10-06,3604,27.2
5198,587,66905,2022-09-26,3260,18.81
5199,6538,66582,2022-01-19,2263,9.18
5200,3569,77706,2023-10-04,9988,18.48
5201,2472,34707,2023-12-08,4266,5.13
5202,3476,92514,2022-09-19,1653,14.33
5203,9420,67142,2023-04-02,9205,27.32
5204,1306,21408,2023-03-05,6197,16.8
5205,4268,7273,2022-06-07,9311,24.91
5206,998,66553,2022-10-01,1127,10.36
5207,1541,36858,2022-02-19,9932,35.59
5208,7558,99078,2023-09-01,8640,7.25
5209,7786,47601,2023-03-28,9188,39.32
5210,9245,49455,2022-11-30,4146,12.35
5211,9810,91934,2022-08-09,2201,22.69
5212,9990,45210,2023-03-20,5552,15.44
5213,3532,94984,2023-10-10,7864,8.07
5214,9980,21690,2022-06-29,6923,30.05
5215,6138,1780,2023-11-02,2617,22.89
5216,624,88048,2023-10-22,3461,16.64
5217,5939,3990,2022-12-15,2673,22.04
5218,7934,44180,2023-06-29,8364,18.59
5219,4336,57548,2023-03-24,1417,16.62
5220,9681,67835,2023-04-02,2583,39.37
5221,3483,99577,2023-07-05,3104,22.7
5222,6232,34612,2022-12-31,8987,38.94
5223,8574,99401,2022-09-03,2040,6.27
5224,7657,51264,2022-05-22,6854,22.69
5225,9516,15954,2023-09-29,1351,32.4
5226,8783,59429,2023-05-03,9477,38.96
5227,2122,79821,2023-03-09,3774,28.86
5228,3989,98585,2022-02-17,8921,18.09
5229,133,21846,2022-09-02,5931,13.37
5230,1187,81329,2023-04-04,5498,27.19
5231,7111,404,2023-04-21,9986,16.37
5232,1836,97638,2023-05-31,5100,17.17
5233,9082,65384,2023-04-09,1494,10.62
5234,9277,93471,2022-09-06,1648,27.22
5235,8047,51862,2022-02-17,4184,17.92
5236,7655,81628,2022-06-06,2650,31.2
5237,7345,6741,2022-05-07,5952,25.16
5238,1599,26598,2023-02-09,2493,36.86
5239,1318,66715,2022-08-18,2217,28.16
5240,1747,29766,2023-05-27,4940,36.66
5241,193,63600,2023-01-25,7001,6.68
5242,996,38364,2022-10-17,2906,31.22
5243,5415,79512,2022-05-18,5383,22.25
5244,6853,54902,2022-08-31,9722,11.41
5245,9566,58309,2023-02-16,4080,37.32
5246,7076,85708,2023-10-07,9054,27.26
5247,956,54963,2022-12-15,4100,22.1
5248,306,12664,2023-04-20,6107,30.02
5249,8618,55463,2022-03-22,9639,9.26
5250,7408,58367,2023-10-18,2193,39.74
5251,8632,44431,2023-09-20,2258,10.34
5252,5813,86654,2022-10-17,9359,25.61
5253,7103,74850,2022-01-22,6723,27.67
5254,7643,77988,2023-11-17,5629,20.28
5255,1655,38368,2023-11-23,4064,27.56
5256,6415,31409,2022-11-11,4651,36.6
5257,7201,13089,2022-08-26,5230,21.67
5258,1975,67793,2022-12-01,1942,29.17
5259,3922,45068,2023-11-06,7867,33.7
5260,5621,33406,2023-12-15,7975,39.42
5261,9817,66499,2022-01-05,7621,37.28
5262,5015,90346,2022-01-24,5972,38.13
5263,9810,96018,2023-05-20,2678,23.52
5264,4904,80197,2022-01-19,2175,27.16
5265,919,68239,2023-05-09,4165,14.92
5266,9143,44290,2022-06-19,4348,33.6
5267,5334,99576,2022-01-19,6933,6.52
5268,3346,1067,2022-12-02,2929,19.99
5269,9977,24485,2023-02-17,7083,8.06
5270,6721,8548,2023-09-17,2516,12.08
5271,594,52649,2023-03-09,9207,35.41
5272,4333,59956,2023-02-03,5360,18.31
5273,8731,36744,2023-04-20,7799,35.47
5274,5526,65538,2022-09-24,4076,15.12
5275,8256,68523,2023-09-18,4920,24.1
5276,5224,20898,2022-01-27,2958,24.94
5277,5597,79319,2023-03-13,7447,15.14
5278,3773,82505,2022-12-06,8129,35.04
5279,1174,50880,2022-03-01,7989,18.67
5280,8851,94662,2023-06-24,2805,22.45
5281,2441,19863,2023-07-14,4579,26.48
5282,2056,48610,2022-06-17,1109,39.04
5283,1103,59037,2022-11-16,8862,34.24
5284,5486,42890,2023-04-12,7538,26.16
5285,2907,96005,2023-07-09,3090,22.72
5286,2626,649,2023-11-28,4068,30.28
5287,4043,53133,2022-08-05,7576,12.83
5288,7448,68351,2023-04-01,6485,25.88
5289,5746,75468,2023-05-25,4411,13.84
5290,5873,49911,2023-05-04,1034,16.0
5291,3905,51567,2023-05-06,8509,5.63
5292,7692,37864,2022-06-08,9167,8.07
5293,2494,91242,2023-07-05,4112,11.48
5294,4030,23960,2022-08-09,8555,11.0
5295,9747,40955,2022-03-25,2803,9.86
5296,9711,50227,2023-10-26,8060,10.52
5297,7735,64934,2022-05-20,2120,28.55
5298,9131,45031,2023-04-14,9712,27.33
5299,9775,80451,2022-10-23,4629,19.42
5300,9712,50672,2023-05-11,3484,18.85
5301,4751,39267,2022-06-03,6718,15.94
5302,6642,3569,2022-12-08,5802,29.14
5303,5115,61416,2022-01-16,4396,32.3
5304,2435,1705,2022-05-18,7139,19.21
5305,7970,76129,2022-04-06,6495,30.77
5306,2877,91313,2022-08-16,9905,6.95
5307,95,8455,2023-01-01,2283,8.2
5308,4128,25933,2022-01-22,3269,22.37
5309,8291,98037,2023-01-16,3990,16.06
5310,4109,30032,2023-10-04,8210,28.46
5311,4735,51769,2022-06-05,5317,28.01
5312,8141,39050,2023-05-24,8463,19.03
5313,1255,30497,2022-04-21,8943,9.42
5314,4693,61848,2023-12-25,7889,10.38
5315,6964,73299,2023-04-30,1429,37.69
5316,8129,76848,2022-06-21,5970,30.77
5317,2185,29429,2023-07-22,2289,23.69
5318,3818,96514,2023-11-25,3236,39.84
5319,202,98723,2022-09-12,5671,6.09
5320,1934,41353,2023-12-06,1688,24.42
5321,1127,66252,2022-01-07,1008,20.95
5322,4623,52782,2022-06-01,4527,8.34
5323,9236,15372,2023-06-01,7285,31.23
5324,6278,15293,2023-02-03,3820,5.45
5325,7419,61166,2022-03-09,7958,5.64
5326,2422,13224,2022-07-30,2300,33.69
5327,43,55545,2023-04-22,7906,35.78
5328,695,45780,2023-12-07,9439,35.73
5329,5643,49861,2022-09-30,5357,29.76
5330,3580,84642,2022-03-22,1623,32.68
5331,4891,17704,2022-08-05,9541,18.73
5332,9922,27321,2023-02-01,4210,10.11
5333,5614,69335,2022-01-10,8702,33.27
5334,6921,24629,2023-11-21,9353,6.17
5335,6396,52250,2022-12-13,2211,39.18
5336,1872,84173,2023-09-16,9373,16.07
5337,4375,82364,2022-06-25,5294,27.32
5338,8868,24027,2023-11-30,9998,8.69
5339,5254,62479,2023-11-05,3061,5.28
5340,2954,21415,2023-04-15,2141,20.83
5341,9396,61799,2023-02-08,7539,14.62
5342,3704,37794,2022-12-18,7386,22.35
5343,5636,71587,2023-06-12,2278,37.39
5344,7757,6292,2023-10-07,7022,12.41
5345,439,18140,2022-09-27,7597,31.61
5346,6525,41003,2022-09-21,9422,29.39
5347,9666,89271,2022-10-29,5178,27.5
5348,7734,50424,2023-03-03,4505,33.38
5349,7539,7772,2022-06-20,9413,35.22
5350,4678,39336,2022-06-28,6289,36.12
5351,2395,25096,2023-10-31,5185,5.82
5352,7579,29382,2023-03-28,4774,32.81
5353,266,40442,2023-06-04,7302,32.67
5354,4533,90622,2022-10-29,1981,29.3
5355,8970,73879,2022-01-31,9907,33.02
5356,9478,6720,2022-08-04,4876,12.73
5357,5820,95854,2022-12-21,3968,21.28
5358,7372,753,2022-12-21,8920,38.85
5359,9408,11181,2023-08-24,9864,5.67
5360,7492,60710,2023-03-19,2714,34.96
5361,1110,96998,2023-07-30,2296,23.76
5362,2222,41824,2022-02-10,5589,18.02
5363,8908,87769,2022-06-03,4365,16.19
5364,7471,39763,2022-10-18,4873,16.34
5365,6576,78992,2023-07-01,8947,29.85
5366,1794,70690,2023-11-10,4177,22.17
5367,466,81175,2022-03-08,9359,14.87
5368,5809,7227,2023-07-12,9025,12.28
5369,5089,34910,2022-03-17,6271,6.56
5370,1694,67267,2022-10-25,4932,28.17
5371,9765,68982,2023-09-14,6543,25.98
5372,5852,7177,2023-01-02,1254,21.29
5373,5829,86273,2022-05-05,8890,17.84
5374,5067,49415,2023-05-11,1163,24.86
5375,3890,16198,2023-10-27,8834,17.31
5376,5809,82095,2023-10-19,1982,16.57
5377,4422,52103,2022-09-28,7509,37.44
5378,172,92676,2023-03-14,1207,32.52
5379,333,27812,2023-11-27,4283,7.01
5380,6850,91788,2022-04-07,5038,26.11
5381,139,31209,2023-11-14,6508,30.51
5382,7037,25529,2023-01-30,8756,33.09
5383,1824,2635,2022-08-15,3863,28.8
5384,5703,6906,2022-08-24,5905,21.06
5385,4885,28868,2022-12-24,3592,6.95
5386,6227,97894,2023-03-03,6679,39.9
5387,2714,78958,2022-04-16,8468,11.3
5388,5720,39760,2022-08-24,4408,8.54
5389,2102,87717,2023-04-17,4926,7.81
5390,7918,57878,2023-08-25,7539,34.07
5391,5492,30984,2022-05-28,6160,29.58
5392,7646,39751,2023-11-25,8078,6.14
5393,5752,28792,2023-03-16,1540,38.13
5394,4773,27051,2022-04-30,4584,17.75
5395,6189,9250,2023-11-05,9116,30.12
5396,5229,39437,2022-02-07,1913,9.49
5397,2121,51281,2023-02-04,8495,21.58
5398,5978,58099,2023-01-20,4376,6.11
5399,771,23584,2022-08-12,1184,16.51
5400,5815,44151,2022-05-24,9468,36.82
5401,2436,93400,2022-03-23,7318,19.24
5402,8847,49195,2023-05-01,3145,6.54
5403,4771,3140,2022-01-01,8803,7.5
5404,9541,34436,2023-09-11,8487,8.4
5405,3852,20067,2022-10-20,2721,25.27
5406,2413,47043,2023-06-16,3276,12.53
5407,653,86294,2023-10-11,8953,17.39
5408,6774,98033,2022-02-22,3785,39.36
5409,5657,93213,2022-09-17,7925,31.01
5410,2316,64464,2023-03-19,5708,22.19
5411,6766,11682,2022-02-06,3044,9.19
5412,7510,42695,2022-04-06,4939,35.35
5413,3188,31935,2022-05-15,1502,29.64
5414,707,60735,2022-10-19,1326,29.5
5415,170,12522,2023-02-09,8247,34.05
5416,4602,44630,2022-03-06,6644,9.22
5417,2442,88663,2022-06-18,8848,29.31
5418,4412,68419,2023-07-17,7863,21.39
5419,7471,60105,2022-03-13,4290,28.71
5420,4746,64607,2022-02-12,8724,19.95
5421,9834,7377,2023-09-11,2461,8.66
5422,5152,89750,2023-09-14,2286,39.99
5423,1434,59652,2022-12-22,8316,16.65
5424,2397,29882,2023-11-21,2479,18.5
5425,8370,22317,2023-10-07,7768,12.17
5426,7346,17434,2023-02-08,4645,31.64
5427,6360,46591,2023-12-29,1646,18.38
5428,4629,3290,2023-07-03,4382,13.71
5429,2592,19380,2022-01-10,8792,15.09
5430,4198,15025,2023-03-29,7821,12.31
5431,56,39839,2023-07-26,5108,17.52
5432,2690,38492,2023-08-17,4453,26.44
5433,5,51259,2022-03-21,3014,11.37
5434,3000,43063,2023-07-17,9606,29.15
5435,5180,23558,2022-03-10,7619,30.36
5436,4642,9442,2022-04-15,7496,39.46
5437,5831,77511,2023-04-12,1561,17.9
5438,6713,14643,2022-10-23,2407,10.54
5439,4017,40326,2022-09-17,7682,37.84
5440,5844,86122,2023-05-25,7358,38.69
5441,4151,43053,2023-01-18,9912,16.49
5442,6890,12899,2022-01-13,8501,26.09
5443,3857,90876,2023-02-24,3075,18.46
5444,4703,71804,2022-06-28,9695,25.74
5445,3508,84450,2022-12-18,1409,12.41
5446,2813,46968,2023-02-04,2878,9.13
5447,848,35279,2023-03-03,8931,5.59
5448,9110,44368,2023-03-08,9855,5.44
5449,451,11694,2022-01-03,3287,11.68
5450,1362,87880,2022-09-09,8416,38.86
5451,4414,13738,2022-02-10,1622,28.86
5452,5803,52013,2022-10-05,7020,6.14
5453,6833,69164,2023-01-27,3464,20.89
5454,2606,90744,2022-09-12,6045,15.95
5455,3829,16199,2023-10-31,5531,17.09
5456,4935,45541,2023-09-07,9345,17.87
5457,209,3401,2023-08-24,3400,11.16
5458,6227,58898,2023-07-03,9866,38.06
5459,4488,50919,2023-12-03,6959,20.72
5460,2277,20474,2023-11-23,8908,26.09
5461,9988,13012,2023-10-12,3325,15.56
5462,4617,99503,2023-09-22,4835,25.99
5463,3039,29896,2022-09-25,2150,39.49
5464,5022,33740,2023-08-08,5899,6.74
5465,9072,84951,2022-09-09,3222,17.65
5466,9156,76941,2022-01-27,6116,12.12
5467,5103,67916,2022-05-13,9100,21.86
5468,1299,98956,2023-12-14,3295,23.88
5469,6225,89852,2022-04-03,3840,20.24
5470,2810,58568,2023-08-17,2300,21.31
5471,1402,53164,2022-06-05,6965,39.08
5472,9424,68212,2023-09-30,9709,18.2
5473,2689,90755,2023-10-13,5307,25.11
5474,8185,68799,2022-06-05,3042,36.81
5475,211,38926,2023-03-09,2627,36.4
5476,3022,325,2022-05-03,9516,8.54
5477,9823,86146,2023-09-13,5912,32.68
5478,2257,21527,2022-02-05,9360,32.53
5479,2907,97657,2023-04-07,6180,10.14
5480,6382,99697,2022-03-30,8230,25.26
5481,3824,16232,2023-06-26,4999,8.94
5482,6375,40055,2023-09-13,5817,11.21
5483,9236,2999,2023-01-26,4335,31.84
5484,5792,95764,2022-03-01,9988,31.96
5485,7813,29946,2023-02-03,7061,15.08
5486,955,88714,2023-12-09,4201,33.94
5487,754,40183,2022-11-19,5465,28.0
5488,8464,874,2023-10-17,5429,17.55
5489,4653,11852,2022-05-23,8543,9.89
5490,1197,46595,2023-02-14,5317,16.78
5491,471,65558,2023-07-14,3864,6.14
5492,2702,9622,2022-08-07,7050,30.97
5493,5258,62867,2023-03-16,9024,16.99
5494,8594,36923,2023-05-25,7720,6.74
5495,4923,18307,2022-06-20,1720,7.49
5496,5795,5688,2022-07-17,9832,7.56
5497,2522,22823,2023-09-12,1534,25.44
5498,8723,54961,2022-06-10,1351,6.31
5499,6839,68862,2023-05-15,8309,36.81
5500,1074,44349,2022-08-29,5864,16.65
5501,9769,25148,2023-06-28,3422,39.61
5502,4559,1779,2023-09-02,4448,32.96
5503,4807,92881,2023-12-25,1744,32.11
5504,1368,81985,2022-07-28,2737,35.78
5505,6666,43526,2022-09-17,3192,37.37
5506,5933,10671,2022-05-18,8066,17.3
5507,9247,52335,2022-03-11,4174,39.35
5508,731,8625,2023-03-03,7266,29.02
5509,1522,23468,2022-03-26,6136,37.24
5510,9514,30607,2022-09-25,1980,26.77
5511,3090,35264,2022-12-26,6545,5.99
5512,5681,31940,2022-07-12,7200,12.63
5513,2325,38066,2022-11-10,9219,15.59
5514,5343,407,2023-08-07,5025,18.5
5515,9563,48293,2022-01-02,7290,38.89
5516,5704,50416,2023-08-14,4700,21.99
5517,3986,4486,2022-04-26,7938,21.64
5518,427,33457,2022-03-18,2273,20.3
5519,6402,50237,2023-06-18,5636,9.31
5520,126,84624,2023-03-30,9197,7.23
5521,9575,8950,2023-04-02,1717,15.63
5522,1249,62937,2022-10-31,7539,6.88
